"Datum","Umsatz","Warentyp","Temperatur","Wochentag","KielerWoche","Jahr","Monat","Tag","Ferienname","Feiertag"
2017-09-07,92.2893,"Konditorei",17.2875,"Donnerstag",0,"2017","9","7","0","0"
2017-09-08,88.66835,"Konditorei",14.9375,"Freitag",0,"2017","9","8","0","0"
2017-09-09,102.1691,"Konditorei",15.025,"Samstag",0,"2017","9","9","0","0"
2017-09-10,123.058,"Konditorei",17.65,"Sonntag",0,"2017","9","10","0","0"
2017-09-11,87.08596,"Konditorei",17.8625,"Montag",0,"2017","9","11","0","0"
2017-09-12,103.9079,"Konditorei",16.1,"Dienstag",0,"2017","9","12","0","0"
2017-09-13,99.15129,"Konditorei",13.3375,"Mittwoch",0,"2017","9","13","0","0"
2017-09-14,96.01964,"Konditorei",13.2375,"Donnerstag",0,"2017","9","14","0","0"
2017-09-15,83.10308,"Konditorei",14.425,"Freitag",0,"2017","9","15","0","0"
2017-09-16,114.2782,"Konditorei",11.9125,"Samstag",0,"2017","9","16","0","0"
2017-09-17,164.4957,"Konditorei",15.25,"Sonntag",0,"2017","9","17","0","0"
2017-09-18,112.8195,"Konditorei",15.075,"Montag",0,"2017","9","18","0","0"
2017-09-19,96.17374,"Konditorei",14.3875,"Dienstag",0,"2017","9","19","0","0"
2017-09-20,90.63799,"Konditorei",14.225,"Mittwoch",0,"2017","9","20","0","0"
2017-09-21,87.45656,"Konditorei",16.9625,"Donnerstag",0,"2017","9","21","0","0"
2017-09-22,124.438,"Konditorei",15.5875,"Freitag",0,"2017","9","22","0","0"
2017-09-23,115.425,"Konditorei",15.85,"Samstag",0,"2017","9","23","0","0"
2017-09-24,127.4017,"Konditorei",15.8125,"Sonntag",0,"2017","9","24","0","0"
2017-09-25,74.31415,"Konditorei",16.225,"Montag",0,"2017","9","25","0","0"
2017-09-26,94.6819,"Konditorei",15.725,"Dienstag",0,"2017","9","26","0","0"
2017-09-27,133.9896,"Konditorei",16.575,"Mittwoch",0,"2017","9","27","0","0"
2017-09-28,82.43983,"Konditorei",15.1125,"Donnerstag",0,"2017","9","28","0","0"
2017-09-29,71.21514,"Konditorei",19.1,"Freitag",0,"2017","9","29","0","0"
2017-09-30,112.0865,"Konditorei",15.1125,"Samstag",0,"2017","9","30","0","0"
2017-10-01,119.7212,"Konditorei",16.2875,"Sonntag",0,"2017","10","1","0","0"
2017-10-02,126.0713,"Konditorei",15.15,"Montag",0,"2017","10","2","0","0"
2017-10-03,101.7921,"Konditorei",14.2625,"Dienstag",0,"2017","10","3","0","0"
2017-10-06,103.1614,"Konditorei",13.8875,"Freitag",0,"2017","10","6","0","0"
2017-10-07,103.6502,"Konditorei",10.65,"Samstag",0,"2017","10","7","0","0"
2017-10-08,118.9387,"Konditorei",12.025,"Sonntag",0,"2017","10","8","0","0"
2017-10-09,76.11774,"Konditorei",12.475,"Montag",0,"2017","10","9","0","0"
2017-10-10,110.6612,"Konditorei",14.05,"Dienstag",0,"2017","10","10","0","0"
2017-10-11,90.68714,"Konditorei",14.6375,"Mittwoch",0,"2017","10","11","0","0"
2017-10-12,109.4244,"Konditorei",13.1875,"Donnerstag",0,"2017","10","12","0","0"
2017-10-13,96.13914,"Konditorei",14.1625,"Freitag",0,"2017","10","13","0","0"
2017-10-14,105.8804,"Konditorei",15.7625,"Samstag",0,"2017","10","14","0","0"
2017-10-15,110.5961,"Konditorei",17.8125,"Sonntag",0,"2017","10","15","0","0"
2017-10-16,65.28304,"Konditorei",17.9375,"Montag",0,"2017","10","16","Herbstferien","0"
2017-10-17,99.94137,"Konditorei",14.725,"Dienstag",0,"2017","10","17","Herbstferien","0"
2017-10-18,73.63517,"Konditorei",14.8125,"Mittwoch",0,"2017","10","18","Herbstferien","0"
2017-10-19,88.98426,"Konditorei",14.85,"Donnerstag",0,"2017","10","19","Herbstferien","0"
2017-10-20,88.78974,"Konditorei",14.175,"Freitag",0,"2017","10","20","Herbstferien","0"
2017-10-21,71.95498,"Konditorei",13.0375,"Samstag",0,"2017","10","21","Herbstferien","0"
2017-10-22,141.5707,"Konditorei",11.025,"Sonntag",0,"2017","10","22","Herbstferien","0"
2017-10-24,75.43408,"Konditorei",11.925,"Dienstag",0,"2017","10","24","Herbstferien","0"
2017-10-25,75.94402,"Konditorei",14.225,"Mittwoch",0,"2017","10","25","Herbstferien","0"
2017-10-26,69.21661,"Konditorei",13.475,"Donnerstag",0,"2017","10","26","Herbstferien","0"
2017-10-27,84.9729,"Konditorei",11.95,"Freitag",0,"2017","10","27","Herbstferien","0"
2017-10-28,84.71816,"Konditorei",11.2125,"Samstag",0,"2017","10","28","0","0"
2017-10-29,188.0601,"Konditorei",9.9,"Sonntag",0,"2017","10","29","0","0"
2017-10-30,112.0651,"Konditorei",8.1,"Montag",0,"2017","10","30","0","0"
2017-11-01,98.03187,"Konditorei",12.975,"Mittwoch",0,"2017","11","1","0","0"
2017-11-02,88.10133,"Konditorei",11.6875,"Donnerstag",0,"2017","11","2","0","0"
2017-11-03,106.0965,"Konditorei",9.4375,"Freitag",0,"2017","11","3","0","0"
2017-11-04,109.2225,"Konditorei",10.2625,"Samstag",0,"2017","11","4","0","0"
2017-11-05,124.2993,"Konditorei",9.8,"Sonntag",0,"2017","11","5","0","0"
2017-11-06,111.7882,"Konditorei",8.2125,"Montag",0,"2017","11","6","0","0"
2017-11-07,86.97279,"Konditorei",6.7875,"Dienstag",0,"2017","11","7","0","0"
2017-11-08,57.43076,"Konditorei",8.625,"Mittwoch",0,"2017","11","8","0","0"
2017-11-09,85.90124,"Konditorei",8.55,"Donnerstag",0,"2017","11","9","0","0"
2017-11-10,90.6033,"Konditorei",7.5375,"Freitag",0,"2017","11","10","0","0"
2017-11-11,66.86147,"Konditorei",5.2375,"Samstag",0,"2017","11","11","0","0"
2017-11-12,83.09769,"Konditorei",5.575,"Sonntag",0,"2017","11","12","0","0"
2017-11-13,82.3643,"Konditorei",5.9,"Montag",0,"2017","11","13","0","0"
2017-11-14,58.19619,"Konditorei",6.3875,"Dienstag",0,"2017","11","14","0","0"
2017-11-15,59.18939,"Konditorei",9.375,"Mittwoch",0,"2017","11","15","0","0"
2017-11-16,75.86265,"Konditorei",8.8125,"Donnerstag",0,"2017","11","16","0","0"
2017-11-17,96.67108,"Konditorei",7.725,"Freitag",0,"2017","11","17","0","0"
2017-11-18,96.52963,"Konditorei",5.35,"Samstag",0,"2017","11","18","0","0"
2017-11-19,154.383,"Konditorei",6.25,"Sonntag",0,"2017","11","19","0","0"
2017-11-20,111.4768,"Konditorei",5.9625,"Montag",0,"2017","11","20","0","0"
2017-11-21,64.381,"Konditorei",4.9875,"Dienstag",0,"2017","11","21","0","0"
2017-11-22,83.62716,"Konditorei",10.6125,"Mittwoch",0,"2017","11","22","0","0"
2017-11-23,70.17073,"Konditorei",12.225,"Donnerstag",0,"2017","11","23","0","0"
2017-11-24,70.63352,"Konditorei",6.9875,"Freitag",0,"2017","11","24","0","0"
2017-11-25,90.83538,"Konditorei",2.775,"Samstag",0,"2017","11","25","0","0"
2017-11-26,92.26034,"Konditorei",4.65,"Sonntag",0,"2017","11","26","0","0"
2017-11-27,64.28449,"Konditorei",4.5625,"Montag",0,"2017","11","27","0","0"
2017-11-28,48.01431,"Konditorei",5.4875,"Dienstag",0,"2017","11","28","0","0"
2017-11-29,77.53278,"Konditorei",4.225,"Mittwoch",0,"2017","11","29","0","0"
2017-11-30,78.28303,"Konditorei",2.8125,"Donnerstag",0,"2017","11","30","0","0"
2017-12-01,105.6215,"Konditorei",4.3625,"Freitag",0,"2017","12","1","0","0"
2017-12-02,59.79736,"Konditorei",0.375,"Samstag",0,"2017","12","2","0","0"
2017-12-03,85.71981,"Konditorei",5.225,"Sonntag",0,"2017","12","3","0","0"
2017-12-04,61.93178,"Konditorei",5.3375,"Montag",0,"2017","12","4","0","0"
2017-12-05,64.60188,"Konditorei",8.65,"Dienstag",0,"2017","12","5","0","0"
2017-12-06,55.41465,"Konditorei",8.9,"Mittwoch",0,"2017","12","6","0","0"
2017-12-07,54.00884,"Konditorei",5.7625,"Donnerstag",0,"2017","12","7","0","0"
2017-12-08,66.79821,"Konditorei",1.675,"Freitag",0,"2017","12","8","0","0"
2017-12-09,87.76363,"Konditorei",3.5125,"Samstag",0,"2017","12","9","0","0"
2017-12-10,94.51762,"Konditorei",0.9875,"Sonntag",0,"2017","12","10","0","0"
2017-12-11,50.72471,"Konditorei",2.2375,"Montag",0,"2017","12","11","0","0"
2017-12-12,72.77221,"Konditorei",1.55,"Dienstag",0,"2017","12","12","0","0"
2017-12-13,69.14825,"Konditorei",1.9875,"Mittwoch",0,"2017","12","13","0","0"
2017-12-14,119.2695,"Konditorei",3.025,"Donnerstag",0,"2017","12","14","0","0"
2017-12-15,57.26676,"Konditorei",3.0375,"Freitag",0,"2017","12","15","0","0"
2017-12-16,97.18925,"Konditorei",3.275,"Samstag",0,"2017","12","16","0","0"
2017-12-17,92.36126,"Konditorei",1.1375,"Sonntag",0,"2017","12","17","0","0"
2017-12-18,81.22717,"Konditorei",2.4625,"Montag",0,"2017","12","18","0","0"
2017-12-19,52.38391,"Konditorei",5.9125,"Dienstag",0,"2017","12","19","0","0"
2017-12-20,77.2921,"Konditorei",6.6375,"Mittwoch",0,"2017","12","20","0","0"
2017-12-21,44.45055,"Konditorei",6.2375,"Donnerstag",0,"2017","12","21","Winterferien","0"
2017-12-22,73.76349,"Konditorei",5.7625,"Freitag",0,"2017","12","22","Winterferien","0"
2017-12-23,78.87239,"Konditorei",7.8,"Samstag",0,"2017","12","23","Winterferien","0"
2017-12-24,75.13396,"Konditorei",8.1125,"Sonntag",0,"2017","12","24","Winterferien","0"
2017-12-27,96.12401,"Konditorei",4.6125,"Mittwoch",0,"2017","12","27","Winterferien","0"
2017-12-28,90.18106,"Konditorei",4.0875,"Donnerstag",0,"2017","12","28","Winterferien","0"
2017-12-29,82.37318,"Konditorei",2.8125,"Freitag",0,"2017","12","29","Winterferien","0"
2017-12-30,106.2892,"Konditorei",4.05,"Samstag",0,"2017","12","30","Winterferien","0"
2017-12-31,44.17583,"Konditorei",8.25,"Sonntag",0,"2017","12","31","Winterferien","0"
2018-01-02,99.61309,"Konditorei",5.7,"Dienstag",0,"2018","1","2","Winterferien","0"
2018-01-03,106.318,"Konditorei",6.475,"Mittwoch",0,"2018","1","3","Winterferien","0"
2018-01-04,101.3992,"Konditorei",5.5125,"Donnerstag",0,"2018","1","4","Winterferien","0"
2018-01-05,104.3638,"Konditorei",4.325,"Freitag",0,"2018","1","5","Winterferien","0"
2018-01-06,90.75757,"Konditorei",3.1875,"Samstag",0,"2018","1","6","Winterferien","0"
2018-01-07,140.0289,"Konditorei",0.65,"Sonntag",0,"2018","1","7","0","0"
2018-01-08,115.8036,"Konditorei",0.9875,"Montag",0,"2018","1","8","0","0"
2018-01-09,66.63865,"Konditorei",3.1625,"Dienstag",0,"2018","1","9","0","0"
2018-01-10,55.64112,"Konditorei",4.0125,"Mittwoch",0,"2018","1","10","0","0"
2018-01-11,59.0035,"Konditorei",3.8375,"Donnerstag",0,"2018","1","11","0","0"
2018-01-12,92.4569,"Konditorei",2.275,"Freitag",0,"2018","1","12","0","0"
2018-01-13,93.16777,"Konditorei",1.275,"Samstag",0,"2018","1","13","0","0"
2018-01-14,147.7616,"Konditorei",0.325,"Sonntag",0,"2018","1","14","0","0"
2018-01-15,61.32995,"Konditorei",1.5625,"Montag",0,"2018","1","15","0","0"
2018-01-16,69.6951,"Konditorei",3.3625,"Dienstag",0,"2018","1","16","0","0"
2018-01-17,74.44379,"Konditorei",1.8125,"Mittwoch",0,"2018","1","17","0","0"
2018-01-18,72.09649,"Konditorei",1.1625,"Donnerstag",0,"2018","1","18","0","0"
2018-01-19,67.60961,"Konditorei",1.975,"Freitag",0,"2018","1","19","0","0"
2018-01-20,98.93092,"Konditorei",1.75,"Samstag",0,"2018","1","20","0","0"
2018-01-21,171.5266,"Konditorei",-0.6125,"Sonntag",0,"2018","1","21","0","0"
2018-01-22,72.99641,"Konditorei",0.675,"Montag",0,"2018","1","22","0","0"
2018-01-23,95.88558,"Konditorei",4.6625,"Dienstag",0,"2018","1","23","0","0"
2018-01-24,62.99499,"Konditorei",11.6,"Mittwoch",0,"2018","1","24","0","0"
2018-01-25,76.07229,"Konditorei",7.95,"Donnerstag",0,"2018","1","25","0","0"
2018-01-26,71.19083,"Konditorei",5.9625,"Freitag",0,"2018","1","26","0","0"
2018-01-27,118.5313,"Konditorei",5.6375,"Samstag",0,"2018","1","27","0","0"
2018-01-28,186.6147,"Konditorei",7.6625,"Sonntag",0,"2018","1","28","0","0"
2018-01-29,53.88759,"Konditorei",7.55,"Montag",0,"2018","1","29","0","0"
2018-01-30,83.25506,"Konditorei",5.7375,"Dienstag",0,"2018","1","30","0","0"
2018-01-31,56.43911,"Konditorei",6.3,"Mittwoch",0,"2018","1","31","0","0"
2018-02-01,75.05856,"Konditorei",3.5125,"Donnerstag",0,"2018","2","1","0","0"
2018-02-02,102.4955,"Konditorei",3.45,"Freitag",0,"2018","2","2","0","0"
2018-02-03,88.90799,"Konditorei",-1.1625,"Samstag",0,"2018","2","3","0","0"
2018-02-04,100.2463,"Konditorei",0.825,"Sonntag",0,"2018","2","4","0","0"
2018-02-05,99.98992,"Konditorei",-0.2375,"Montag",0,"2018","2","5","0","0"
2018-02-06,108.185,"Konditorei",-0.8625,"Dienstag",0,"2018","2","6","0","0"
2018-02-07,79.40114,"Konditorei",-1.285714,"Mittwoch",0,"2018","2","7","0","0"
2018-02-08,59.65533,"Konditorei",-0.0125,"Donnerstag",0,"2018","2","8","0","0"
2018-02-09,97.56014,"Konditorei",-0.2625,"Freitag",0,"2018","2","9","0","0"
2018-02-10,104.0573,"Konditorei",0.5625,"Samstag",0,"2018","2","10","0","0"
2018-02-11,103.8199,"Konditorei",2.3375,"Sonntag",0,"2018","2","11","0","0"
2018-02-12,84.78048,"Konditorei",1.825,"Montag",0,"2018","2","12","0","0"
2018-02-13,93.82373,"Konditorei",2.6875,"Dienstag",0,"2018","2","13","0","0"
2018-02-14,107.6102,"Konditorei",2.95,"Mittwoch",0,"2018","2","14","0","0"
2018-02-15,67.96611,"Konditorei",0.675,"Donnerstag",0,"2018","2","15","0","0"
2018-02-16,76.65215,"Konditorei",4.8625,"Freitag",0,"2018","2","16","0","0"
2018-02-17,107.1263,"Konditorei",4.125,"Samstag",0,"2018","2","17","0","0"
2018-02-18,138.7697,"Konditorei",4.375,"Sonntag",0,"2018","2","18","0","0"
2018-02-19,94.95547,"Konditorei",4.9125,"Montag",0,"2018","2","19","0","0"
2018-02-20,97.90603,"Konditorei",3.375,"Dienstag",0,"2018","2","20","0","0"
2018-02-21,55.50267,"Konditorei",2.175,"Mittwoch",0,"2018","2","21","0","0"
2018-02-22,65.97737,"Konditorei",1.1125,"Donnerstag",0,"2018","2","22","0","0"
2018-02-23,89.88071,"Konditorei",0.4375,"Freitag",0,"2018","2","23","0","0"
2018-02-24,83.46739,"Konditorei",0.125,"Samstag",0,"2018","2","24","0","0"
2018-02-25,101.8789,"Konditorei",-2.9625,"Sonntag",0,"2018","2","25","0","0"
2018-02-26,64.95064,"Konditorei",-1.5375,"Montag",0,"2018","2","26","0","0"
2018-02-27,81.54333,"Konditorei",-3.425,"Dienstag",0,"2018","2","27","0","0"
2018-02-28,98.39055,"Konditorei",-6.1375,"Mittwoch",0,"2018","2","28","0","0"
2018-03-01,55.43353,"Konditorei",-3.95,"Donnerstag",0,"2018","3","1","0","0"
2018-03-02,84.82144,"Konditorei",-4.9625,"Freitag",0,"2018","3","2","0","0"
2018-03-03,117.392,"Konditorei",-3.4375,"Samstag",0,"2018","3","3","0","0"
2018-03-04,96.6997,"Konditorei",-2.3125,"Sonntag",0,"2018","3","4","0","0"
2018-03-05,90.30805,"Konditorei",5.9875,"Montag",0,"2018","3","5","0","0"
2018-03-06,98.14644,"Konditorei",6.4,"Dienstag",0,"2018","3","6","0","0"
2018-03-07,71.62831,"Konditorei",1.1875,"Mittwoch",0,"2018","3","7","0","0"
2018-03-08,82.9679,"Konditorei",4.4625,"Donnerstag",0,"2018","3","8","0","0"
2018-03-09,95.03955,"Konditorei",4.45,"Freitag",0,"2018","3","9","0","0"
2018-03-10,94.00244,"Konditorei",3.4,"Samstag",0,"2018","3","10","0","0"
2018-03-11,172.9381,"Konditorei",11.475,"Sonntag",0,"2018","3","11","0","0"
2018-03-12,83.69446,"Konditorei",6.5375,"Montag",0,"2018","3","12","0","0"
2018-03-13,76.75398,"Konditorei",4.2625,"Dienstag",0,"2018","3","13","0","0"
2018-03-14,89.71339,"Konditorei",3.2,"Mittwoch",0,"2018","3","14","0","0"
2018-03-15,98.7192,"Konditorei",2.4625,"Donnerstag",0,"2018","3","15","0","0"
2018-03-16,76.69028,"Konditorei",0.2,"Freitag",0,"2018","3","16","0","0"
2018-03-17,64.15086,"Konditorei",-2.225,"Samstag",0,"2018","3","17","0","0"
2018-03-18,209.0196,"Konditorei",-0.825,"Sonntag",0,"2018","3","18","0","0"
2018-03-19,96.10222,"Konditorei",2.3,"Montag",0,"2018","3","19","0","0"
2018-03-20,100.4054,"Konditorei",4.2125,"Dienstag",0,"2018","3","20","0","0"
2018-03-21,83.91,"Konditorei",4.7,"Mittwoch",0,"2018","3","21","0","0"
2018-03-22,86.48382,"Konditorei",5.7625,"Donnerstag",0,"2018","3","22","0","0"
2018-03-23,69.78894,"Konditorei",4.425,"Freitag",0,"2018","3","23","0","0"
2018-03-24,84.03431,"Konditorei",7.125,"Samstag",0,"2018","3","24","0","0"
2018-03-25,85.73362,"Konditorei",7.625,"Sonntag",0,"2018","3","25","0","0"
2018-03-26,92.14467,"Konditorei",5.0375,"Montag",0,"2018","3","26","0","0"
2018-03-27,112.1548,"Konditorei",5.325,"Dienstag",0,"2018","3","27","0","0"
2018-03-28,95.44142,"Konditorei",3.725,"Mittwoch",0,"2018","3","28","0","0"
2018-03-29,80.82235,"Konditorei",0.9,"Donnerstag",0,"2018","3","29","Osterferien","0"
2018-03-31,85.36479,"Konditorei",2.225,"Samstag",0,"2018","3","31","Osterferien","0"
2018-04-01,97.05475,"Konditorei",2.525,"Sonntag",0,"2018","4","1","Osterferien","0"
2018-04-02,100.346,"Konditorei",6.1,"Montag",0,"2018","4","2","Osterferien","Ostermontag"
2018-04-03,56.22066,"Konditorei",11.775,"Dienstag",0,"2018","4","3","Osterferien","0"
2018-04-04,71.39422,"Konditorei",13.2125,"Mittwoch",0,"2018","4","4","Osterferien","0"
2018-04-05,116.0617,"Konditorei",8.6625,"Donnerstag",0,"2018","4","5","Osterferien","0"
2018-04-06,76.3658,"Konditorei",9.9875,"Freitag",0,"2018","4","6","Osterferien","0"
2018-04-07,67.23607,"Konditorei",14.75,"Samstag",0,"2018","4","7","Osterferien","0"
2018-04-08,104.2456,"Konditorei",20.5,"Sonntag",0,"2018","4","8","Osterferien","0"
2018-04-09,78.13824,"Konditorei",15.3125,"Montag",0,"2018","4","9","Osterferien","0"
2018-04-10,73.10913,"Konditorei",5.1625,"Dienstag",0,"2018","4","10","Osterferien","0"
2018-04-11,82.31629,"Konditorei",4.7125,"Mittwoch",0,"2018","4","11","Osterferien","0"
2018-04-12,73.6792,"Konditorei",7.975,"Donnerstag",0,"2018","4","12","Osterferien","0"
2018-04-13,80.16376,"Konditorei",8.7125,"Freitag",0,"2018","4","13","Osterferien","0"
2018-04-14,102.4514,"Konditorei",7.675,"Samstag",0,"2018","4","14","0","0"
2018-04-15,82.5239,"Konditorei",9.5375,"Sonntag",0,"2018","4","15","0","0"
2018-04-16,78.08096,"Konditorei",13.875,"Montag",0,"2018","4","16","0","0"
2018-04-17,81.65697,"Konditorei",15.25,"Dienstag",0,"2018","4","17","0","0"
2018-04-18,50.22918,"Konditorei",20.35,"Mittwoch",0,"2018","4","18","0","0"
2018-04-19,81.30625,"Konditorei",23.1125,"Donnerstag",0,"2018","4","19","0","0"
2018-04-20,57.99761,"Konditorei",24.375,"Freitag",0,"2018","4","20","0","0"
2018-04-21,86.08343,"Konditorei",15.6625,"Samstag",0,"2018","4","21","0","0"
2018-04-22,99.42185,"Konditorei",14.525,"Sonntag",0,"2018","4","22","0","0"
2018-04-23,77.42512,"Konditorei",14.4,"Montag",0,"2018","4","23","0","0"
2018-04-24,61.40839,"Konditorei",12.0875,"Dienstag",0,"2018","4","24","0","0"
2018-04-25,96.43526,"Konditorei",9.25,"Mittwoch",0,"2018","4","25","0","0"
2018-04-26,80.77938,"Konditorei",11.0875,"Donnerstag",0,"2018","4","26","0","0"
2018-04-27,55.07718,"Konditorei",13.0875,"Freitag",0,"2018","4","27","0","0"
2018-04-28,81.87101,"Konditorei",14.65,"Samstag",0,"2018","4","28","0","0"
2018-04-29,117.8814,"Konditorei",8.875,"Sonntag",0,"2018","4","29","0","0"
2018-04-30,79.2518,"Konditorei",11.55,"Montag",0,"2018","4","30","0","0"
2018-05-02,75.42337,"Konditorei",14.725,"Mittwoch",0,"2018","5","2","0","0"
2018-05-03,62.2496,"Konditorei",12.5,"Donnerstag",0,"2018","5","3","0","0"
2018-05-04,92.68371,"Konditorei",12.1875,"Freitag",0,"2018","5","4","0","0"
2018-05-05,74.55684,"Konditorei",14.75,"Samstag",0,"2018","5","5","0","0"
2018-05-06,117.9724,"Konditorei",18.9125,"Sonntag",0,"2018","5","6","0","0"
2018-05-07,65.49152,"Konditorei",20.825,"Montag",0,"2018","5","7","0","0"
2018-05-08,101.6109,"Konditorei",22.3875,"Dienstag",0,"2018","5","8","0","0"
2018-05-09,77.17045,"Konditorei",23.3,"Mittwoch",0,"2018","5","9","0","0"
2018-05-10,85.51608,"Konditorei",20.525,"Donnerstag",0,"2018","5","10","0","0"
2018-05-11,84.62573,"Konditorei",15.1,"Freitag",0,"2018","5","11","0","0"
2018-05-12,94.17396,"Konditorei",17.3375,"Samstag",0,"2018","5","12","0","0"
2018-05-13,80.0259,"Konditorei",17.25,"Sonntag",0,"2018","5","13","0","0"
2018-05-14,53.62517,"Konditorei",18.8875,"Montag",0,"2018","5","14","0","0"
2018-05-15,57.35721,"Konditorei",18,"Dienstag",0,"2018","5","15","0","0"
2018-05-16,37.66947,"Konditorei",20.5625,"Mittwoch",0,"2018","5","16","0","0"
2018-05-17,73.69906,"Konditorei",15.2875,"Donnerstag",0,"2018","5","17","0","0"
2018-05-18,68.17149,"Konditorei",14.75,"Freitag",0,"2018","5","18","0","0"
2018-05-19,77.98199,"Konditorei",14.9125,"Samstag",0,"2018","5","19","0","0"
2018-05-20,65.41879,"Konditorei",18.9,"Sonntag",0,"2018","5","20","0","0"
2018-05-22,70.22728,"Konditorei",20.325,"Dienstag",0,"2018","5","22","0","0"
2018-05-23,73.48536,"Konditorei",20.1625,"Mittwoch",0,"2018","5","23","0","0"
2018-05-24,27.43373,"Konditorei",20.35,"Donnerstag",0,"2018","5","24","0","0"
2018-05-25,52.16702,"Konditorei",19.775,"Freitag",0,"2018","5","25","0","0"
2018-05-26,85.0976,"Konditorei",19.875,"Samstag",0,"2018","5","26","0","0"
2018-05-27,87.101,"Konditorei",16.425,"Sonntag",0,"2018","5","27","0","0"
2018-05-28,37.95472,"Konditorei",20.2125,"Montag",0,"2018","5","28","0","0"
2018-05-29,77.51844,"Konditorei",23.4625,"Dienstag",0,"2018","5","29","0","0"
2018-05-30,60.5241,"Konditorei",23.1875,"Mittwoch",0,"2018","5","30","0","0"
2018-05-31,49.75465,"Konditorei",21.8875,"Donnerstag",0,"2018","5","31","0","0"
2018-06-01,72.55484,"Konditorei",21.375,"Freitag",0,"2018","6","1","0","0"
2018-06-02,62.91248,"Konditorei",22.8875,"Samstag",0,"2018","6","2","0","0"
2018-06-03,70.19672,"Konditorei",19.275,"Sonntag",0,"2018","6","3","0","0"
2018-06-04,89.27294,"Konditorei",19.25,"Montag",0,"2018","6","4","0","0"
2018-06-05,90.86433,"Konditorei",19.7,"Dienstag",0,"2018","6","5","0","0"
2018-06-06,41.86443,"Konditorei",22.15,"Mittwoch",0,"2018","6","6","0","0"
2018-06-07,69.37957,"Konditorei",23.6875,"Donnerstag",0,"2018","6","7","0","0"
2018-06-08,50.75351,"Konditorei",22.7375,"Freitag",0,"2018","6","8","0","0"
2018-06-09,41.88832,"Konditorei",22.1125,"Samstag",0,"2018","6","9","0","0"
2018-06-10,107.3775,"Konditorei",19.1,"Sonntag",0,"2018","6","10","0","0"
2018-06-11,47.26632,"Konditorei",18.5125,"Montag",0,"2018","6","11","0","0"
